topic_1,topic_2,mean_topic_1,mean_topic_2,mean_difference,u_statistic,p_value,p_value_adjusted,significant,cohens_d,effect_size
Columnist/Political Culture Commentary (Coyne etc.),Fascism/Nazism/Confederate Symbols,1.0555555555555556,1.5625,-0.5069444444444444,159.0,0.001710594398736308,1.0,False,-0.9809488997653673,Large
Columnist/Political Culture Commentary (Coyne etc.),"Bullying, Civility & Editorial Disputes",1.0555555555555556,1.4375,-0.3819444444444444,97.5,0.023952444894270113,1.0,False,-0.8236061963843684,Large
Columnist/Political Culture Commentary (Coyne etc.),US Politics (Trump/Clinton/Obama),1.0555555555555556,1.5666666666666667,-0.5111111111111111,332.5,0.0034186827550654955,1.0,False,-0.7678040611764853,Medium
Columnist/Political Culture Commentary (Coyne etc.),Political Ideology Spectrum & Media Bias,1.0555555555555556,1.3333333333333333,-0.2777777777777777,145.0,0.06596630804505008,1.0,False,-0.6124552055056872,Medium
Refugees & Immigration System,"Vaccines, Vaccination & Disease Risk",1.1923076923076923,1.3333333333333333,-0.14102564102564097,162.5,0.2285521966758457,1.0,False,-0.2876861795312677,Small
Refugees & Immigration System,Fascism/Nazism/Confederate Symbols,1.1923076923076923,1.5625,-0.3701923076923077,276.0,0.008823442195831682,1.0,False,-0.6545331482681057,Medium
"Taxes, Pensions & Public Finances",Partisan Competence / Messaging (Liberal vs Conservative),1.1466666666666667,1.125,0.021666666666666723,1803.0,0.9870670319705348,1.0,False,0.051740690706028304,Negligible
"Taxes, Pensions & Public Finances",Harper vs Trudeau Election Talk,1.1466666666666667,1.34,-0.19333333333333336,9572.0,0.0009853924035029562,1.0,False,-0.3970028415071874,Small
"Taxes, Pensions & Public Finances",Praise/Feedback on Posts and Columns,1.1466666666666667,1.15,-0.0033333333333331883,4699.5,0.4240789801816093,1.0,False,-0.0074072335552118505,Negligible
"Taxes, Pensions & Public Finances","Police, Guns & Crime",1.1466666666666667,1.2136752136752136,-0.06700854700854686,12534.5,0.22996024973771867,1.0,False,-0.1457983618304388,Negligible
"Taxes, Pensions & Public Finances",Media & Journalism (Globe and Mail Commentary),1.1466666666666667,1.305263157894737,-0.15859649122807018,9697.5,0.03481106817701099,1.0,False,-0.3155945082982325,Small
"Taxes, Pensions & Public Finances","Cities, Transit & Urban Development",1.1466666666666667,1.1290322580645162,0.017634408602150486,7056.0,0.8062948350507732,1.0,False,0.042473683643061276,Negligible
"Taxes, Pensions & Public Finances",Canada Identity / Provinces / General National Talk,1.1466666666666667,1.2222222222222223,-0.0755555555555556,8162.0,0.8640099911144945,1.0,False,-0.14826902360200783,Negligible
"Taxes, Pensions & Public Finances","Parenting, Class & Family Life",1.1466666666666667,1.1714285714285715,-0.024761904761904763,3958.5,0.930723612944817,1.0,False,-0.05674324989732396,Negligible
"Taxes, Pensions & Public Finances",Canadian Party Politics & Electoral Reform,1.1466666666666667,1.0769230769230769,0.06974358974358985,3068.0,0.4697478266445426,1.0,False,0.16980384154212402,Negligible
"Taxes, Pensions & Public Finances",Debate About Terms / Argumentation Style,1.1466666666666667,1.3,-0.15333333333333332,6922.5,0.014378830304973627,1.0,False,-0.331042077494921,Small
"Taxes, Pensions & Public Finances","Voting, Elections, Polls & Referendums",1.1466666666666667,1.1046511627906976,0.042015503875969085,9884.5,0.5995459935053209,1.0,False,0.10636128883230479,Negligible
"Taxes, Pensions & Public Finances","Healthcare System: Doctors, Hospitals & Patients",1.1466666666666667,1.196969696969697,-0.050303030303030294,7009.5,0.24760707201465504,1.0,False,-0.11791055931277378,Negligible
Insults / Ad Hominem Flame Replies,"Vaccines, Vaccination & Disease Risk",2.066666666666667,1.3333333333333333,0.7333333333333336,167.5,0.013325949935818628,1.0,False,1.0273517963169378,Large
"Voting, Elections, Polls & Referendums","Bullying, Civility & Editorial Disputes",1.1046511627906976,1.4375,-0.33284883720930236,497.5,0.00440425253244745,1.0,False,-0.8897145028446644,Large
"Voting, Elections, Polls & Referendums",Political Ideology Spectrum & Media Bias,1.1046511627906976,1.3333333333333333,-0.22868217054263562,735.0,0.029022122214851568,1.0,False,-0.6106637796528004,Medium
"Voting, Elections, Polls & Referendums",Columnist/Political Culture Commentary (Coyne etc.),1.1046511627906976,1.0555555555555556,0.04909560723514206,812.0,0.5280394684807611,1.0,False,0.16525672094635255,Negligible
"Voting, Elections, Polls & Referendums",Refugees & Immigration System,1.1046511627906976,1.1923076923076923,-0.08765652951699465,1058.5,0.4638883320210072,1.0,False,-0.24486313749445748,Small
"Voting, Elections, Polls & Referendums",Evidence vs Truth Debate (Kingwell Thread),1.1046511627906976,1.04,0.0646511627906976,1144.5,0.32600624870337713,1.0,False,0.22476625728346478,Small
"Voting, Elections, Polls & Referendums","Consumer Prices, Markets & Groceries",1.1046511627906976,1.1176470588235294,-0.0129958960328318,760.0,0.6216844656363212,1.0,False,-0.03798445587945748,Negligible
"Voting, Elections, Polls & Referendums",Immigration Policy & Legal Process,1.1046511627906976,1.1176470588235294,-0.0129958960328318,721.5,0.8811951041631253,1.0,False,-0.041672375755665694,Negligible
"Voting, Elections, Polls & Referendums","War, Terrorism & Security (Syria/ISIS)",1.1046511627906976,1.2448979591836735,-0.14024679639297588,1811.5,0.03153305125564341,1.0,False,-0.39090835845773436,Small
"Voting, Elections, Polls & Referendums",Justin Trudeau & Canadian Federal Leadership,1.1046511627906976,1.103448275862069,0.001202886928628688,1248.5,0.9902959211747983,1.0,False,0.003900356876545277,Negligible
"Voting, Elections, Polls & Referendums","Racism, Law & Policy Framing",1.1046511627906976,1.4,-0.2953488372093023,606.0,0.0012798170083659775,1.0,False,-0.8399682449557221,Large
"Voting, Elections, Polls & Referendums","Animals, Food, Meat Ethics & Environment",1.1046511627906976,1.3,-0.1953488372093024,2157.5,0.01015058559022046,1.0,False,-0.4540222725018492,Small
"Voting, Elections, Polls & Referendums",Energy Tech (Solar/Wind/Nuclear/Power),1.1046511627906976,1.2121212121212122,-0.10747004933051452,1343.5,0.4254591432953361,1.0,False,-0.27730252758381296,Small
Israel–Palestine / Middle East Politics,Personal Encouragement / Health / Small Talk,1.5185185185185186,1.391304347826087,0.12721417069243168,695.5,0.34294653055424784,1.0,False,0.21218186095607372,Small
Israel–Palestine / Middle East Politics,Partisan Competence / Messaging (Liberal vs Conservative),1.5185185185185186,1.125,0.3935185185185186,587.0,0.011252337748872833,1.0,False,0.7042542577344333,Medium
Israel–Palestine / Middle East Politics,Harper vs Trudeau Election Talk,1.5185185185185186,1.34,0.17851851851851852,3197.0,0.02391569607096332,1.0,False,0.29431726149549914,Small
Israel–Palestine / Middle East Politics,Media & Journalism (Globe and Mail Commentary),1.5185185185185186,1.305263157894737,0.2132553606237817,3169.5,0.003190310201880713,1.0,False,0.33483466052882144,Small
Israel–Palestine / Middle East Politics,Religion (Islam/Christianity) & Church Issues,1.5185185185185186,1.5858585858585859,-0.06734006734006726,2519.0,0.5064322935863441,1.0,False,-0.10912436763868379,Negligible
Israel–Palestine / Middle East Politics,"Parenting, Class & Family Life",1.5185185185185186,1.1714285714285715,0.3470899470899471,1269.0,0.0009911339559672853,1.0,False,0.6069295964443647,Medium
Israel–Palestine / Middle East Politics,Debate About Terms / Argumentation Style,1.5185185185185186,1.3,0.21851851851851856,2299.5,0.013253850273252252,1.0,False,0.37162699054026654,Small
Israel–Palestine / Middle East Politics,Race & Racism Discourse (White/Black),1.5185185185185186,1.896551724137931,-0.37803320561941245,553.0,0.013590024341140303,1.0,False,-0.5820264826480205,Medium
"Voting, Elections, Polls & Referendums","Vaccines, Vaccination & Disease Risk",1.1046511627906976,1.3333333333333333,-0.22868217054263562,497.5,0.019003397237139313,1.0,False,-0.674155315157619,Medium
"Voting, Elections, Polls & Referendums","Citizenship, Dual Citizenship & Niqab Ceremony",1.1046511627906976,1.2608695652173914,-0.15621840242669371,834.5,0.055284049158249866,1.0,False,-0.45718509611462066,Small
"Voting, Elections, Polls & Referendums","Canadian Culture, Language & Immigration Identity",1.1046511627906976,1.3214285714285714,-0.21677740863787376,943.0,0.006626701242232843,1.0,False,-0.6095515126492501,Medium
"Voting, Elections, Polls & Referendums",Marijuana/Drugs/Alcohol Legalization Debate,1.1046511627906976,1.1923076923076923,-0.08765652951699465,1020.0,0.2408119080914498,1.0,False,-0.2643315091252744,Small
"Voting, Elections, Polls & Referendums","Education: Teachers, Schools & Kids",1.1046511627906976,1.1910112359550562,-0.08636007316435856,3616.5,0.2845451252939294,1.0,False,-0.2080406278891261,Small
"Voting, Elections, Polls & Referendums",Climate Change & CO2 Debate,1.1046511627906976,1.1111111111111112,-0.006459948320413522,3460.5,0.8956525147396999,1.0,False,-0.02070729650236407,Negligible
"Voting, Elections, Polls & Referendums",Harper-era Conservatism & Government,1.1046511627906976,1.1818181818181819,-0.07716701902748424,954.5,0.9073123943847881,1.0,False,-0.1908422437903193,Negligible
"Voting, Elections, Polls & Referendums",Personal Encouragement / Health / Small Talk,1.1046511627906976,1.391304347826087,-0.2866531850353893,744.0,0.003889650824562867,1.0,False,-0.7522695063185374,Medium
"Voting, Elections, Polls & Referendums","Oil, Pipelines & Alberta Energy Industry",1.1046511627906976,1.0952380952380953,0.009413067552602294,2773.0,0.6293351374893084,1.0,False,0.02900081789767411,Negligible
"Voting, Elections, Polls & Referendums",Partisan Competence / Messaging (Liberal vs Conservative),1.1046511627906976,1.125,-0.02034883720930236,674.0,0.8171551431745646,1.0,False,-0.06497499871767211,Negligible
"Voting, Elections, Polls & Referendums",Harper vs Trudeau Election Talk,1.1046511627906976,1.34,-0.23534883720930244,3557.5,0.003165364642190048,1.0,False,-0.4785750370815208,Small
"Voting, Elections, Polls & Referendums",Praise/Feedback on Posts and Columns,1.1046511627906976,1.15,-0.04534883720930227,1762.0,0.6690366496718754,1.0,False,-0.10978380019091342,Negligible
"Voting, Elections, Polls & Referendums","Police, Guns & Crime",1.1046511627906976,1.2136752136752136,-0.10902405088451594,4679.5,0.16204210825801646,1.0,False,-0.24526533746661022,Small
"Voting, Elections, Polls & Referendums",Media & Journalism (Globe and Mail Commentary),1.1046511627906976,1.305263157894737,-0.20061199510403926,3616.5,0.03696606512023057,1.0,False,-0.3865761715924953,Small
"Voting, Elections, Polls & Referendums","Cities, Transit & Urban Development",1.1046511627906976,1.1290322580645162,-0.024381095273818598,2639.5,0.851030814903085,1.0,False,-0.07139615712486526,Negligible
"Voting, Elections, Polls & Referendums",Canada Identity / Provinces / General National Talk,1.1046511627906976,1.2222222222222223,-0.11757105943152468,3058.0,0.8075067146948801,1.0,False,-0.220125378945266,Small
Israel–Palestine / Middle East Politics,"Consumer Prices, Markets & Groceries",1.5185185185185186,1.1176470588235294,0.40087145969498916,641.0,0.003911886483652446,1.0,False,0.6906433204561401,Medium
Israel–Palestine / Middle East Politics,Immigration Policy & Legal Process,1.5185185185185186,1.1176470588235294,0.40087145969498916,627.0,0.007947705175317104,1.0,False,0.7224190327283698,Medium
Israel–Palestine / Middle East Politics,"War, Terrorism & Security (Syria/ISIS)",1.5185185185185186,1.2448979591836735,0.2736205593348451,1642.0,0.012087816688216214,1.0,False,0.5147090938169777,Medium
Israel–Palestine / Middle East Politics,Toronto Politics (Rob Ford / Mayor Drama),1.5185185185185186,1.5151515151515151,0.0033670033670034627,937.5,0.6459027613608965,1.0,False,0.005054109979622649,Negligible
Israel–Palestine / Middle East Politics,"Gender, Feminism & Relationships",1.5185185185185186,1.4464285714285714,0.0720899470899472,1591.5,0.5866286053534081,1.0,False,0.12605832159246264,Negligible
Israel–Palestine / Middle East Politics,"Racism, Law & Policy Framing",1.5185185185185186,1.4,0.11851851851851869,588.0,0.5053895638551571,1.0,False,0.204086779247197,Small
Israel–Palestine / Middle East Politics,"Animals, Food, Meat Ethics & Environment",1.5185185185185186,1.3,0.21851851851851856,1963.0,0.020610247775050317,1.0,False,0.3747488779049127,Small
Israel–Palestine / Middle East Politics,Energy Tech (Solar/Wind/Nuclear/Power),1.5185185185185186,1.2121212121212122,0.30639730639730645,1162.5,0.00460637790503121,1.0,False,0.5245907396683115,Medium
Israel–Palestine / Middle East Politics,"Citizenship, Dual Citizenship & Niqab Ceremony",1.5185185185185186,1.2608695652173914,0.25764895330112725,761.0,0.07019481860791645,1.0,False,0.45625994520507795,Small
Israel–Palestine / Middle East Politics,"Canadian Culture, Language & Immigration Identity",1.5185185185185186,1.3214285714285714,0.1970899470899472,881.5,0.15548580550947275,1.0,False,0.3484865308770895,Small
Israel–Palestine / Middle East Politics,Marijuana/Drugs/Alcohol Legalization Debate,1.5185185185185186,1.1923076923076923,0.3262108262108263,907.5,0.01292330162584365,1.0,False,0.5940562082993224,Medium
Israel–Palestine / Middle East Politics,Harper-era Conservatism & Government,1.5185185185185186,1.1818181818181819,0.3367003367003367,814.0,0.0028123172248946935,1.0,False,0.5401429348932058,Medium
Race & Racism Discourse (White/Black),Religion (Islam/Christianity) & Church Issues,1.896551724137931,1.5858585858585859,0.3106931382793452,1773.0,0.03150137039415362,1.0,False,0.48036462173119837,Small
Israel–Palestine / Middle East Politics,"Vaccines, Vaccination & Disease Risk",1.5185185185185186,1.3333333333333333,0.18518518518518534,467.5,0.29794247351175396,1.0,False,0.3173475629486949,Small
Israel–Palestine / Middle East Politics,Fascism/Nazism/Confederate Symbols,1.5185185185185186,1.5625,-0.0439814814814814,831.0,0.7411899388796102,1.0,False,-0.07198563416058487,Negligible
Israel–Palestine / Middle East Politics,"Bullying, Civility & Editorial Disputes",1.5185185185185186,1.4375,0.0810185185185186,468.5,0.5639314257615378,1.0,False,0.13251336471837136,Negligible
Israel–Palestine / Middle East Politics,US Politics (Trump/Clinton/Obama),1.5185185185185186,1.5666666666666667,-0.04814814814814805,1623.0,0.9871957860994242,1.0,False,-0.07051665911624691,Negligible
Israel–Palestine / Middle East Politics,Insults / Ad Hominem Flame Replies,1.5185185185185186,2.066666666666667,-0.5481481481481483,258.0,0.017219845029807283,1.0,False,-0.813565950851814,Large
Israel–Palestine / Middle East Politics,Political Ideology Spectrum & Media Bias,1.5185185185185186,1.3333333333333333,0.18518518518518534,668.5,0.16810992894269405,1.0,False,0.3094191592917557,Small
Israel–Palestine / Middle East Politics,Columnist/Political Culture Commentary (Coyne etc.),1.5185185185185186,1.0555555555555556,0.462962962962963,693.5,0.0013875856393452907,1.0,False,0.8570465135388872,Large
Israel–Palestine / Middle East Politics,Refugees & Immigration System,1.5185185185185186,1.1923076923076923,0.3262108262108263,921.5,0.007721516114660876,1.0,False,0.5703032169779848,Medium
"Voting, Elections, Polls & Referendums","Parenting, Class & Family Life",1.1046511627906976,1.1714285714285715,-0.06677740863787385,1481.5,0.8065218068579658,1.0,False,-0.176522969913012,Negligible
"Voting, Elections, Polls & Referendums",Canadian Party Politics & Electoral Reform,1.1046511627906976,1.0769230769230769,0.027728085867620766,1149.0,0.6834541743079332,1.0,False,0.09240691778580401,Negligible
"Voting, Elections, Polls & Referendums",Debate About Terms / Argumentation Style,1.1046511627906976,1.3,-0.1953488372093024,2576.0,0.016952051600242768,1.0,False,-0.437110420020795,Small
"Healthcare System: Doctors, Hospitals & Patients","Vaccines, Vaccination & Disease Risk",1.196969696969697,1.3333333333333333,-0.13636363636363624,422.5,0.2153085639648613,1.0,False,-0.30518186488974786,Small
